p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
0.000451543942430289,0.265259583959787,0.983,0.708,1,6,Irf3
0.000456743589310731,0.374238588904809,0.569,0.311,1,6,Mut
0.000458363510344535,-0.276501067965351,0.931,0.709,1,6,Zcrb1
0.00046315598723741,0.403172494018773,0.776,0.596,1,6,Pcna
0.000469018445778241,0.324834448097004,0.879,0.616,1,6,Arcn1
0.000480759059430928,0.27730185112518,0.914,0.637,1,6,Hist1h1c
0.000489251853694487,-0.417507536165251,0.431,0.598,1,6,Dsg3
0.000496821550111559,-0.472767682444837,0.414,0.577,1,6,Clip4
0.000511584237004469,0.298555631876471,0.966,0.857,1,6,Dek
0.000514270615729369,0.617200757364612,0.224,0.089,1,6,Krt26
0.000533831045653076,0.272756479081191,0.431,0.235,1,6,Dhx57
0.000546244901254153,-0.412195896246122,0.966,0.866,1,6,Cltb
0.000575535050191169,-0.597825559920603,0.828,0.795,1,6,Cxadr
0.000577941076371562,0.263051241080341,1,0.873,1,6,Ndufs7
0.000631851109472233,-0.396767373887129,0.328,0.507,1,6,Ahr
0.000636917028195124,0.763647651279128,0.224,0.086,1,6,Gpc3
0.000640553894086156,-0.250848079361883,0.379,0.553,1,6,Arhgdib
0.000649399709502339,-0.435925443377451,0.241,0.438,1,6,Arhgap44
0.000661019089819847,-1.20803284637517,0.914,0.62,1,6,Cald1
0.000683477933613649,-0.483688893388815,0.69,0.715,1,6,Tap1
0.000698439216750909,0.451712978589077,0.638,0.374,1,6,Prickle3
0.000699797668715673,-0.45347878243684,0.966,0.94,1,6,Calm2
0.000751062667997537,-0.300941238747296,0.086,0.291,1,6,Bmp3
0.000764224330527588,-0.855736990753749,1,0.944,1,6,Ucp2
0.000768611510664142,-0.305608844541267,0.207,0.421,1,6,Lama3
0.000788556422102526,-0.668886814256226,0.224,0.402,1,6,Aadac
0.000831264796239672,-0.528138842640812,0.569,0.691,1,6,Mef2a
0.000848891668210419,-0.451801234478346,1,0.963,1,6,Ubc
0.000874513791263642,-0.709165517829327,0.655,0.706,1,6,Ifngr1
0.000883299756504816,0.360809599945844,0.707,0.518,1,6,Ccdc25
0.000901877338861431,-0.469270312444158,0.707,0.739,1,6,Cib2
0.000919417396504385,0.301308124292172,0.931,0.665,1,6,Celsr2
0.000928132374476224,-0.770045047892798,0.552,0.622,1,6,Adh7
0.000932228096860831,-0.672345292989316,0.897,0.857,1,6,Arpc1b
0.000942850484492802,0.421105823323439,1,0.866,1,6,Atp6v1g1
0.000955082084525225,0.643582621623917,1,0.953,1,6,Mt1
0.000970462928626033,-0.551288109106508,0.19,0.406,1,6,Stfa3
0.00101235187677979,0.291127058184479,0.569,0.378,1,6,Sipa1l1
0.00101495156149533,-0.532424089517534,0.879,0.814,1,6,Jund
0.00103072696115081,-0.379861477497236,0.724,0.749,1,6,Wnt3
0.00103251110615119,-0.518933700019377,0.741,0.754,1,6,Jak1
0.00105860424606601,-0.399559394109483,0.224,0.408,1,6,Cyp2j6
0.00106508220640005,-0.356677690924685,0.259,0.434,1,6,Adgrg6
0.00110344703743953,-1.72577741032301,0.966,0.885,1,6,Krt10
0.00111285837449933,-0.655439949615753,0.828,0.827,1,6,Sema4b
0.00111948639947053,0.544569866935766,0.483,0.324,1,6,Ube2c
0.00113648934109063,0.263215699490935,0.638,0.497,1,6,Pitpnb
0.00113783555068705,-0.375954510719577,0.345,0.527,1,6,Irf2
0.00117023357954618,-0.293566302348023,0.207,0.4,1,6,Serpina3h
0.00118188591470465,0.374621156487331,0.448,0.276,1,6,Mis18bp1
0.00119359560471934,0.259266534895111,0.983,0.922,1,6,Rpl36a
0.00119657204420894,0.300121057248199,0.983,0.877,1,6,H2afy
0.00123891473815111,-0.704712446345871,0.897,0.797,1,6,Dsg1a
0.00125259252747496,0.269047654791056,0.983,0.812,1,6,Tsc22d1
0.00126798368630862,-0.478639578340423,0.5,0.607,1,6,Slco3a1
0.00129333400941086,-0.507977742684673,0.431,0.605,1,6,Fry
0.00132806088763737,0.27305795887455,0.983,0.872,1,6,Rps21
0.00136503816992011,-0.256747124927914,0.931,0.737,1,6,Ddx46
0.00136779257314531,0.633208191910303,0.983,0.924,1,6,Jag1
0.00146395911013962,-0.315249530990621,0.466,0.588,1,6,Amd1
0.00150126716602908,-0.606981997576441,0.431,0.547,1,6,Skint1
0.00151025819717764,-1.84584675363309,1,0.819,1,6,Ly6g6c
0.00157251186499758,-0.532074752159806,0.983,0.883,1,6,Rabac1
0.0016762045980099,0.901691789500053,0.293,0.155,1,6,Cryba4
0.00168811478516525,-0.447358119247489,0.621,0.665,1,6,Slc2a1
0.0017181514237136,-0.830853158579193,0.397,0.538,1,6,Il1r2
0.0017446381536374,-0.318322905983511,0.241,0.412,1,6,Aknad1
0.00174570834876976,-0.458937863865098,0.621,0.685,1,6,Sfxn3
0.00185639792218709,0.273699029244757,0.328,0.16,1,6,Pcsk7
0.00186091987523698,-1.28181747245453,0.759,0.726,1,6,Krt1
0.00188316647532069,-0.637466566917979,0.862,0.769,1,6,Rab3d
0.00191790060058075,-0.43889009032916,0.241,0.404,1,6,Rarres1
0.00197143662688239,-0.439854831965268,0.603,0.67,1,6,Ddr1
0.00198907537039036,-0.731824943359022,0.724,0.728,1,6,Lima1
0.00202098587788003,-0.609902095781494,0.897,0.825,1,6,Cldnd1
0.00205659111168665,0.557547636423797,0.603,0.404,1,6,Tgs1
0.00210090761155221,-0.346837568355451,0.276,0.456,1,6,Esyt2
0.00224176989662217,-0.310736436485594,0.31,0.467,1,6,Casp4
0.00226751465934258,-0.502475278376281,0.345,0.49,1,6,Abca12
0.00232909263933557,-0.526345956235897,0.586,0.678,1,6,Ets2
0.00238472369425892,0.69633770119863,0.621,0.369,1,6,Krt32
0.00240015581106679,-0.283845557776631,0.414,0.203,1,6,Krt31
0.00242388267156564,-0.360216000616903,0.276,0.467,1,6,Slc16a14
0.00243538558236992,-0.559038978906257,0.345,0.473,1,6,Skint4
0.00246624639871753,-0.33045765806567,0.534,0.65,1,6,Acsl5
0.00253241750243563,-0.371996856115863,0.81,0.797,1,6,Psme2b
0.00255542150939787,-0.471652224681283,0.569,0.665,1,6,Ociad2
0.00258679125214702,-0.460617074785655,0.948,0.918,1,6,Cd44
0.00259722304243475,0.33682649503787,0.517,0.335,1,6,Vezt
0.00264267454984049,-0.370741233755446,0.983,0.939,1,6,Nfkbia
0.00267882659319587,-0.392253587952894,0.224,0.391,1,6,Sox6
0.00284389873502438,-0.437898880466103,0.293,0.467,1,6,Tppp3
0.00289819227236813,0.3118893210637,0.224,0.101,1,6,Ccdc88a
0.002996986826515,0.26287618816249,0.983,0.847,1,6,Rpl38
0.00303379614985204,-0.417290967713192,1,0.937,1,6,Hsp25-ps1
0.00308463445645828,-0.960237950604435,0.983,0.931,1,6,Avpi1
0.00309856818372326,0.36106659184817,0.276,0.136,1,6,Dmpk
0.00316621351901618,-0.455373478020956,0.966,0.914,1,6,Urah
0.00320107464360775,-0.411712619443417,0.379,0.493,1,6,Fam83b
0.00337909183005163,-0.440200031908788,0.5,0.57,1,6,Prlr
0.00348989802508573,0.258900293608954,0.345,0.188,1,6,Cdk8
0.00350262513246442,-0.351134824809645,0.397,0.194,1,6,5430421N21Rik
0.0035835357163528,0.346694088381796,0.655,0.475,1,6,Spin1
0.00363937458824804,-0.63521197960251,0.655,0.698,1,6,Bhlhe40
0.00369642837297352,0.302417184148215,0.638,0.421,1,6,Phf14
0.00382229978106075,-0.579355177706657,0.897,0.797,1,6,Sptssa
0.00387440411132515,-0.843906973172093,0.776,0.715,1,6,Sbsn
0.0040994068939837,-0.58398140243808,0.966,0.864,1,6,Litaf
0.00427562018375831,-0.563887993367175,0.707,0.682,1,6,Ehf
0.00435648533380908,-0.594897271649349,0.672,0.715,1,6,Hif1a
0.00445847007045733,-0.311542359626022,0.276,0.419,1,6,Sox7
0.00447693767834922,-0.459029062292445,0.276,0.428,1,6,Prss23
0.00479803650560404,0.275828427357605,0.793,0.652,1,6,Nvl
0.00488827467231335,-0.438596761086625,0.724,0.404,1,6,Cxcl12
0.00489802786900317,-0.284634623261296,1,1,1,6,Rn18s-rs5
0.00496997926351993,-0.370820611247547,0.086,0.244,1,6,Nuak1
0.00505316117485423,-0.353639184672896,0.586,0.654,1,6,Pdlim2
0.0050930670726053,-0.892893698518746,0.621,0.639,1,6,Ly6a
0.00509674331390947,-0.422411788262149,0.931,0.89,1,6,Atp6v0e
0.00516115606381155,-0.378997509678369,0.931,0.84,1,6,Selk
0.00519363147547732,0.338106617116572,0.552,0.369,1,6,Cxxc1
0.00523553205702333,-0.353007639968622,1,0.94,1,6,Trim29
0.00527109286781862,-0.498936928201003,0.724,0.73,1,6,Pof1b
0.00539945373259875,-0.26345927108055,0.328,0.466,1,6,Dsg1b
0.00544043949646519,-0.322342292690682,0.345,0.493,1,6,Cwh43
0.0054559020112664,-0.515850929866144,0.552,0.618,1,6,Hmgn3
0.00573159142760469,-0.337962097070138,0.31,0.454,1,6,Sema3d
0.00573585127564704,-0.442580511256965,0.81,0.622,1,6,Gigyf2
0.00576589502467585,-0.380096249251942,0.5,0.575,1,6,Il34
0.00587096252948894,-0.67004109827369,0.828,0.777,1,6,Herpud1
0.00587821788031908,0.281195106344229,0.879,0.771,1,6,Mgst3
0.00602928670309407,-0.436065569527688,0.328,0.46,1,6,Zfp652
0.00604035543388148,-0.505033079371553,0.448,0.555,1,6,Slc31a2
0.00613287908349608,-0.397960767093384,0.207,0.369,1,6,Arc
0.00623069952990982,-0.433096870530126,1,0.92,1,6,Cyb5r3
0.00628164685198343,-0.412207869065078,0.672,0.704,1,6,Pdlim1
0.00648860620852206,0.326515804652692,0.914,0.642,1,6,Baiap2
0.00650567223710851,-0.255764036836271,0.293,0.456,1,6,Mvp
0.00651805597596682,0.261443061080268,0.5,0.374,1,6,Hmmr
0.00657995977904124,-0.762507471326995,0.793,0.709,1,6,Iffo2
0.00666844366487076,-0.421419015247803,0.603,0.626,1,6,Cfap57
0.00687975376914992,0.411200603222301,0.914,0.601,1,6,Ppp1r12a
0.00698098700849136,-0.322593196892635,0.879,0.641,1,6,Setd5
0.00734481924840357,0.401754565458529,0.534,0.35,1,6,Pcdh7
0.00744592250447136,-0.706403204635455,0.759,0.709,1,6,Klf3
0.00753531899494342,-0.332045642431529,0.155,0.309,1,6,Ralgds
0.00753636932154165,-0.396792017887701,0.431,0.579,1,6,Skap2
0.00761322100557941,0.251314113228845,0.397,0.236,1,6,Rbm19
0.00801393037145041,-0.463593271197903,0.483,0.285,1,6,Cryab
0.00825275324812482,-0.877026560264178,0.155,0.318,1,6,Akr1c18
0.00837526001807519,-0.287354552610435,0.207,0.089,1,6,H2-DMa
0.00845370104913732,-0.259978461856734,0.276,0.134,1,6,Rnase12
0.00865854389018024,-2.18416240310545,0.707,0.661,1,6,Defb6
0.00900215535006333,-0.376439208044892,0.759,0.73,1,6,Cast
0.00907502980329195,-0.695674201703004,0.914,0.886,1,6,Cxcl14
0.00921326168691511,0.290341617014199,1,0.939,1,6,S100a16
0.00934669151109464,-0.287849363090901,1,0.901,1,6,Tmem50a
0.00944793390087345,-0.42796846201785,0.448,0.523,1,6,Camk2d
0.00948284024237054,-0.480457201226667,0.621,0.687,1,6,Plek2
0.00948376220850028,-0.595274930475503,0.828,0.747,1,6,Shisa5
9.95123453918254e-28,0.67693964100112,0.588,0.085,1.40551236631414e-23,7,Aurkb
1.41164438456513e-26,0.711451116863467,0.569,0.081,1.99380652875979e-22,7,Neil3
1.73893985673859e-26,0.622735794982935,0.667,0.129,2.45607865365759e-22,7,Cdk1
3.22799831151029e-25,0.561534515651453,0.608,0.101,4.55922481517713e-21,7,Ndc80
1.37900044580337e-24,1.01207578396922,0.824,0.256,1.94770022965267e-20,7,Tacc3
3.2417176121365e-24,0.784754983253654,0.686,0.149,4.57860195538159e-20,7,Cenpk
4.05180034865799e-24,0.952377002377549,0.784,0.217,5.72276281244455e-20,7,Pbk
5.01848388666631e-24,0.577864479424059,0.725,0.171,7.08810664152749e-20,7,Sgol1
6.18449341239938e-24,0.57157488786299,0.627,0.118,8.73497849567289e-20,7,Mybl1
2.53646560436917e-23,0.574845918990912,0.608,0.11,3.58250401961101e-19,7,Ect2
3.66063242049005e-23,0.916212438858319,0.804,0.261,5.17027723070014e-19,7,Diaph3
5.85691230625034e-23,0.258418179079446,0.588,0.101,8.27230294134799e-19,7,Bub1b
1.38205868867169e-22,0.41278158246324,0.51,0.077,1.9520196918799e-18,7,Mastl
2.28645451955493e-22,1.58606416658425,0.941,0.551,3.22938836341939e-18,7,2810417H13Rik
2.09700804272417e-21,0.790841957803008,0.804,0.261,2.96181415954362e-17,7,Cenpm
2.55926306797825e-21,0.494936540284932,0.549,0.097,3.61470315721248e-17,7,Mxd3
6.47614295244015e-21,0.838858977353973,0.725,0.221,9.14690430602647e-17,7,Mad2l1
2.19149851416711e-20,0.473782186037846,0.608,0.138,3.09527250140962e-16,7,Ckap2
5.26849060714887e-20,0.807185444216414,0.745,0.244,7.44121613353707e-16,7,Casc5
5.43330185019938e-20,0.86934333830458,0.686,0.189,7.6739955332216e-16,7,Aspm
1.49853911671371e-19,1.11954997776335,0.647,0.175,2.11653664844645e-15,7,Asf1b
1.86602979244364e-19,1.2723555654123,0.725,0.256,2.63558047884739e-15,7,Nusap1
3.50463557560887e-19,1.22380223817672,0.824,0.364,4.94994728698997e-15,7,Spc25
3.83904533119541e-19,2.15003261309444,0.902,0.614,5.42226762578039e-15,7,Top2a
4.49495626933255e-19,0.290535358406996,0.784,0.27,6.34867623480529e-15,7,Cks1brt
5.47157622848372e-19,0.549422237346538,0.627,0.164,7.72805426511041e-15,7,Nuf2
8.18195103834358e-19,1.01586465083998,0.745,0.267,1.15561876465565e-14,7,Kif20b
9.52400228950237e-19,1.79210083797767,1,0.919,1.34517008336931e-14,7,Tubb5
1.22651782210371e-18,1.20496382659825,0.863,0.478,1.73233377193928e-14,7,Spc24
1.26212188694032e-18,1.31284700355457,0.902,0.502,1.7826209531145e-14,7,Smc2
1.42877913314236e-18,1.34556166108215,0.98,0.871,2.01800764765026e-14,7,Stmn1
2.2052629392898e-18,0.624491958471701,0.569,0.136,3.11471337545292e-14,7,Plk1
2.38185609273376e-18,1.41483758716154,0.882,0.502,3.36413354537716e-14,7,Mki67
2.55709864566167e-18,0.902743522318196,0.647,0.186,3.61164612713254e-14,7,Gas2l3
3.12328893052701e-18,0.846935440842483,0.706,0.233,4.41133328547636e-14,7,Ccna2
4.43581617436973e-18,0.841260963393139,0.824,0.368,6.26514676467981e-14,7,Incenp
5.81317015077637e-18,1.04331859220093,0.765,0.303,8.21052152095654e-14,7,Racgap1
6.24438480993057e-18,0.999663083365498,0.961,0.879,8.81956910554594e-14,7,H2afz
1.28869018846904e-17,1.29176883029309,0.863,0.443,1.82014602219367e-13,7,Birc5
1.31742581705079e-17,1.09363717178287,0.667,0.213,1.86073222400254e-13,7,Anln
1.69914140469763e-17,1.29713311629705,0.824,0.403,2.39986731999493e-13,7,Tpx2
6.67863937448234e-17,0.577451701785062,0.569,0.145,9.43291025251885e-13,7,Aurka
7.05568316911895e-17,1.16339494214759,0.686,0.254,9.9654469080636e-13,7,Esco2
8.79992472335359e-17,0.412277776623682,0.529,0.121,1.24290136792646e-12,7,Cep55
9.114861839521e-17,0.478057126858298,0.549,0.142,1.28738308621395e-12,7,Shcbp1
9.19413625412047e-17,1.37286743687155,0.902,0.585,1.29857980453198e-12,7,Cdca8
1.13227084671795e-16,1.13092489149906,0.725,0.311,1.59921934390444e-12,7,Kif11
1.31470854829896e-16,0.363831407784914,0.471,0.096,1.85689435361745e-12,7,Spdl1
1.55710931452394e-16,1.61753152313662,0.824,0.46,2.19926119583361e-12,7,Prc1
1.74348924730944e-16,1.18498352666659,0.941,0.836,2.46250421289985e-12,7,Tuba1b
1.81062303203452e-16,0.871387280086064,0.765,0.301,2.55732397044555e-12,7,Knstrn
3.01730597378079e-16,0.352129414933069,0.392,0.062,4.26164295736799e-12,7,Brca1
4.69598424054051e-16,0.429039597126648,0.451,0.086,6.63260814133941e-12,7,Rad51ap1
6.82149035691786e-16,0.482863289425945,0.647,0.213,9.63467298011079e-12,7,Cenpq
9.03409232819452e-16,0.347422992391068,0.471,0.097,1.27597520043419e-11,7,2700099C18Rik
1.26985408720252e-15,0.600851784745961,0.529,0.134,1.79354191276483e-11,7,Kif14
1.53872398557628e-15,1.04835939976378,0.706,0.285,2.17329375722794e-11,7,Kif23
1.7930675402695e-15,1.63622329253086,0.725,0.303,2.53252859387664e-11,7,Ube2c
2.07655751092499e-15,0.255028187601991,0.529,0.123,2.93292982843046e-11,7,Mis18a
2.07856819479877e-15,1.04823735844814,0.804,0.379,2.93576971833378e-11,7,Cdca3
3.71034354306128e-15,1.0508898854764,0.667,0.257,5.24048922021975e-11,7,Mis18bp1
4.97256593113046e-15,0.618745070323517,0.529,0.142,7.02325212112867e-11,7,Ncaph
5.78369839099522e-15,0.975784899007381,0.784,0.369,8.16889560744164e-11,7,Tk1
6.86964417397575e-15,0.765533240433364,0.824,0.414,9.70268543132335e-11,7,Cks1b
1.19966123552358e-14,0.623052438332092,0.588,0.182,1.6944015290535e-10,7,Kif15
1.56582592397128e-14,1.17148545037693,0.941,0.759,2.21157253501704e-10,7,Hmgb2
1.64368659908135e-14,0.678645580087695,0.569,0.175,2.3215429525425e-10,7,Fam64a
2.19721953732129e-14,0.454707891871202,0.451,0.105,3.10335287451259e-10,7,Brip1
2.40627550968818e-14,0.373791223536115,0.529,0.142,3.39862352988358e-10,7,Ska1
3.15982572997435e-14,0.773278698042115,0.608,0.219,4.46293786101577e-10,7,Ncapg
3.53750033363501e-14,1.29361897295967,0.765,0.384,4.99636547122609e-10,7,Cit
4.74674535317974e-14,0.555326325508699,0.569,0.169,6.70430313683107e-10,7,Kif2c
4.84808015864699e-14,0.95266730968095,0.686,0.311,6.84742841607301e-10,7,Kif22
6.42237420470149e-14,0.553371131360184,0.745,0.336,9.07096132672039e-10,7,Hist1h2ap
1.22425114464348e-13,1.23358103589709,0.667,0.283,1.72913231669445e-09,7,Cdc20
1.50432474566038e-13,0.45787087751473,0.471,0.119,2.12470827077072e-09,7,Arhgef39
1.53729592969145e-13,0.86377567039498,0.804,0.445,2.1712767710962e-09,7,H2afx
1.54235780099983e-13,0.844444454129208,0.843,0.456,2.17842615813216e-09,7,Rrm1
1.57305883998991e-13,0.426410113187946,0.549,0.158,2.22178830560175e-09,7,Arhgap11a
1.74334143807515e-13,0.500920039423653,0.608,0.217,2.46229544713734e-09,7,Rad51
1.83157830878764e-13,1.56219183657637,0.843,0.55,2.58692120333167e-09,7,Cenpf
1.96015144784521e-13,1.36505208965364,0.804,0.45,2.76851790493657e-09,7,Ccnb1
2.16689302852149e-13,0.744638846929617,0.863,0.458,3.06051971348375e-09,7,Dut
2.45252784326057e-13,0.735646443748389,0.608,0.213,3.46395032582123e-09,7,Cdca2
2.49576210818284e-13,0.251354680625708,0.353,0.062,3.52501440159745e-09,7,Cenpi
3.12374923048974e-13,0.252709194901176,0.471,0.118,4.41198341314371e-09,7,Cenpp
4.03061148577855e-13,0.616527175310303,0.451,0.11,5.69283566251362e-09,7,Cdc25c
4.50350010045217e-13,0.498220561274727,0.608,0.228,6.36074354187864e-09,7,Ncapg2
4.6577131302932e-13,1.48470706267747,0.882,0.735,6.57855402522612e-09,7,Smc4
5.42598398750263e-13,0.668962387039551,0.765,0.347,7.66365978394872e-09,7,Cks2
5.52147610888188e-13,1.27270059420902,0.706,0.357,7.79853285618477e-09,7,Hmmr
8.60635330179427e-13,0.283330702597181,0.392,0.081,1.21556134034542e-08,7,Troap
8.86703470978441e-13,0.475431416894732,0.627,0.217,1.25237998240995e-08,7,Hirip3
9.4551053105691e-13,0.98725267741679,0.902,0.676,1.33543907406478e-08,7,Bub3
1.23833473893506e-12,0.594621291692412,0.706,0.287,1.74902398527188e-08,7,Gmnn
1.25950586557237e-12,0.772039676803519,0.608,0.232,1.77892608453442e-08,7,Kif4
1.28682362527783e-12,0.345988300517783,0.471,0.125,1.8175096883424e-08,7,Gsg2
1.37062969149705e-12,0.40031586048694,0.431,0.108,1.93587737627043e-08,7,Bub1
1.40538279872373e-12,0.508160583814743,0.569,0.195,1.9849626649174e-08,7,C330027C09Rik
1.61550510199099e-12,0.764053521200216,0.608,0.237,2.28173940605207e-08,7,Clspn
1.65814269253923e-12,0.551877225504039,0.549,0.184,2.34196073894241e-08,7,Cdca5
1.77208914638499e-12,1.03654151823432,0.922,0.754,2.50289871035417e-08,7,Hmgn2
2.22625555609325e-12,0.407571776824117,0.686,0.303,3.14436334742611e-08,7,Rfc4
2.62412945191528e-12,1.30789020440432,0.941,0.767,3.70632043788514e-08,7,Hn1
2.92381566170253e-12,0.559258861339684,0.569,0.208,4.12959724058865e-08,7,Brca2
3.51500005909563e-12,0.287258662666086,0.314,0.053,4.96458608346666e-08,7,Ercc6l
5.11604466804413e-12,0.854247085868047,0.863,0.564,7.22590148914552e-08,7,Cbx5
5.57686837302864e-12,0.397890905931998,0.569,0.197,7.87676889006565e-08,7,Haus8
6.16296466930489e-12,1.10857680882913,0.902,0.774,8.70457129892622e-08,7,H2afv
6.39742077868423e-12,0.397010918788511,0.392,0.09,9.03571710781361e-08,7,Fignl1
6.52062796258717e-12,0.486324452991623,0.686,0.292,9.20973493435812e-08,7,Nrm
7.92634367014684e-12,0.837656896092679,0.922,0.691,1.11951677997154e-07,7,Pmf1
8.84984537841436e-12,0.372861380196693,0.588,0.211,1.24995216124724e-07,7,Plk4
9.47043799434892e-12,0.434934764949093,0.745,0.318,1.33760466232184e-07,7,Tipin
1.8443530527325e-11,0.985034850940651,0.863,0.566,2.60496425167939e-07,7,Tyms
2.7794045433444e-11,0.821918803487905,0.863,0.649,3.92563097701963e-07,7,2700094K13Rik
3.59048817252367e-11,0.484803575296947,0.647,0.281,5.07120549487243e-07,7,Uhrf1
3.81316191496748e-11,1.058660647997,0.667,0.329,5.38570988870007e-07,7,Cenpe
3.90264327569793e-11,0.658656166888193,0.863,0.651,5.51209336259575e-07,7,Nsmce1
4.16424924010969e-11,0.260237878035384,0.333,0.068,5.88158562673092e-07,7,Iqgap3
4.19100734197635e-11,0.981071649352472,0.804,0.465,5.9193787698074e-07,7,Kpna2
4.33128530213909e-11,0.480349407139172,0.784,0.408,6.11750736074125e-07,7,Ezh2
5.48193205363294e-11,1.14529738963615,0.706,0.421,7.74268083255117e-07,7,Ckap2l
6.23265654880519e-11,0.622861102268805,0.588,0.252,8.80300410953245e-07,7,Melk
7.88232672665296e-11,0.864286982332543,0.902,0.711,1.11329982687246e-06,7,Ptn
8.04797126902904e-11,0.269209104451981,0.392,0.097,1.13669546203766e-06,7,Traip
8.68974220554249e-11,1.09576970067093,0.863,0.586,1.22733918911082e-06,7,Zfp367
8.78731119516037e-11,1.0552637957335,0.667,0.318,1.24111983320445e-06,7,Ccnb2
1.20123107268337e-10,0.518281382127327,0.882,0.597,1.69661876705799e-06,7,Ngfrap1
1.29645957314819e-10,0.570594978626884,0.98,0.68,1.83111950111451e-06,7,Lsm2
1.62946299510763e-10,0.6945679565732,0.843,0.564,2.30145353429002e-06,7,Rad21
1.67568212976061e-10,0.687253199686201,0.961,0.886,2.36673344007388e-06,7,Hmgb1
1.81696417343467e-10,0.978354679525208,0.765,0.471,2.56628019855913e-06,7,Atad2
1.89275061216764e-10,1.26455063039471,0.725,0.403,2.67332096462558e-06,7,Cenpa
2.04574767153973e-10,1.25604827117291,0.667,0.338,2.88941401128271e-06,7,Hist1h1b
